salary,age,elevel,car,zipcode,credit,brand
104353.89,54,3,10,5,500000.00,0
33921.86,32,3,14,2,244625.17,1
75424.01,52,1,2,8,431369.60,1
116651.23,36,0,18,2,452374.35,1
133315.80,70,3,8,1,282688.98,1
56850.21,73,0,3,1,111657.47,0
26788.48,78,2,2,0,345079.06,1
58959.75,22,1,9,8,56058.94,0
148473.39,33,4,4,5,24169.90,1
87323.39,20,1,8,1,171380.62,0
36215.66,32,4,17,3,475857.67,1
31908.81,75,4,11,2,462923.01,0
113445.66,59,2,14,7,375793.37,1
150000.00,76,0,6,7,70200.92,1
40566.32,23,1,6,3,277507.85,1
131577.75,28,2,20,4,421930.91,1
95429.01,54,1,11,0,406702.75,0
117084.19,65,2,15,4,237551.84,1
20000.00,58,4,2,7,49026.16,1
68586.17,29,4,18,4,339892.30,0
81304.37,53,3,3,4,123792.56,0
53420.41,47,1,20,3,123750.45,1
36341.05,55,0,13,2,305955.85,1
78071.80,69,0,15,0,35867.79,1
92592.47,62,3,12,1,395704.59,1
81234.47,65,0,17,8,199897.99,1
144729.56,40,2,3,2,471309.15,1
37673.48,29,3,19,1,459488.69,1
108627.64,23,4,18,4,172109.51,1
136859.37,25,0,17,8,126924.41,1
84417.77,76,3,20,1,181632.28,1
39410.17,49,1,17,5,112331.42,1
34988.15,20,0,1,3,249025.47,1
129612.19,37,3,20,2,356424.00,1
41817.34,54,1,10,6,4785.41,1
110731.65,40,3,15,2,471987.22,1
99018.57,25,3,18,4,198566.59,1
44881.19,46,0,2,7,434620.36,1
68970.50,58,2,10,7,56191.92,0
46600.75,26,2,13,0,471351.17,1
59420.95,22,0,20,4,500000.00,0
126732.92,53,3,7,4,470397.42,1
147581.40,22,2,6,8,224225.02,1
118822.14,34,3,17,6,334971.50,1
100427.72,62,0,12,4,380733.98,1
145725.37,36,0,5,3,363706.05,1
80736.72,56,1,2,5,44846.63,0
137714.33,57,2,1,2,91745.81,1
150000.00,76,1,13,3,166849.79,1
69183.22,57,2,9,4,174120.66,1
37465.72,74,1,16,0,269049.79,0
21947.83,62,0,8,8,156638.42,1
26393.68,31,4,15,6,431646.05,1
141711.85,66,1,16,7,164144.64,1
50803.81,68,2,3,5,425922.48,0
91608.69,78,4,1,3,85231.43,1
66979.68,53,0,2,5,78458.07,1
150000.00,79,1,2,1,86401.50,1
70839.21,65,1,15,5,408088.22,0
123982.52,48,3,8,6,187826.53,0
30023.73,23,3,16,4,360439.95,1
108209.44,42,0,11,6,211378.52,0
92412.47,51,0,20,2,478953.61,0
101380.78,51,1,3,8,475465.25,0
32895.49,38,4,14,5,301231.13,1
87424.49,80,1,19,5,139189.79,1
108426.39,53,2,16,4,75641.74,0
92909.79,43,2,3,2,376703.48,0
43603.56,57,4,11,1,344263.54,1
42241.13,47,4,7,7,79167.72,1
31510.14,77,3,20,6,295860.91,0
143484.91,72,1,4,6,49941.26,1
94908.33,69,1,17,8,36145.05,1
99080.40,68,4,4,6,40926.67,1
145890.75,27,0,12,1,375322.69,1
124835.68,32,4,4,2,92544.66,1
110866.70,24,2,5,1,220110.71,1
120939.61,55,2,6,5,315053.03,0
132251.15,61,0,1,6,61510.59,1
104422.82,41,0,6,3,16400.61,1
150000.00,28,4,17,4,398952.96,1
95999.61,66,0,4,6,299902.12,1
132180.70,26,2,19,5,274688.20,1
75771.60,53,4,15,3,31546.83,1
85591.31,75,0,12,4,192260.53,1
134914.88,41,2,1,7,500000.00,1
102988.74,57,2,13,4,111601.99,1
79626.96,49,2,11,1,124227.41,0
71480.94,31,0,18,3,276447.20,0
49042.58,36,2,17,6,500000.00,1
120431.96,21,0,17,7,61332.50,1
86775.36,22,1,19,4,457808.83,0
84193.91,24,3,19,5,359734.50,0
137071.55,52,0,6,1,334246.24,1
89113.23,58,2,16,7,30920.43,0
85905.63,79,0,20,4,142999.79,1
50771.62,22,3,9,7,309169.37,1
91209.50,54,2,19,7,391120.50,0
78533.13,61,4,7,2,56280.36,1
27068.48,55,0,17,3,394786.02,1
130167.30,62,4,12,3,347762.54,1
86783.40,29,0,8,1,89132.13,0
85935.70,67,1,9,6,390151.39,1
145445.60,77,0,1,2,35543.31,1
136945.52,57,3,17,4,342450.41,1
34458.86,68,4,3,1,406374.73,0
121188.68,68,2,18,2,94886.13,1
45727.85,26,0,12,2,158981.05,1
91942.14,57,1,13,7,104030.55,0
48711.35,56,2,9,4,122398.34,1
42664.61,31,3,13,7,0.00,1
98841.82,46,2,13,6,51523.67,0
36397.28,27,1,18,7,368398.17,1
101569.87,41,1,8,3,151259.18,0
101490.22,69,4,20,4,48785.08,1
115353.26,37,0,18,8,66297.97,1
146343.55,42,2,17,0,444713.85,1
89331.97,24,3,19,7,268934.95,0
46085.73,30,0,15,0,315909.79,1
45913.89,56,0,8,1,336562.99,1
32234.76,33,2,5,8,264441.92,1
86041.44,27,3,1,0,372048.07,0
44998.36,67,2,15,4,205583.53,0
56006.03,77,4,16,1,227709.14,0
60457.66,48,2,10,1,303639.91,1
32242.77,26,4,15,8,435616.64,1
139259.44,40,1,5,8,311802.05,1
72634.53,22,2,15,3,45630.82,0
55885.46,47,0,2,6,105423.80,1
28632.30,33,0,8,3,432897.06,1
101919.24,42,1,13,8,0.00,0
45404.60,58,3,2,3,399010.11,1
26844.39,41,0,17,4,241326.87,1
117535.54,69,4,10,1,82009.12,1
90760.60,72,4,14,1,50877.51,1
136781.30,20,4,7,6,199936.22,1
98895.51,38,3,9,8,232460.18,0
110092.31,56,0,1,5,276878.17,0
75185.55,59,3,12,7,139382.19,0
119174.03,47,1,6,2,213204.78,1
146385.54,67,2,4,4,339025.99,1
102351.55,26,4,8,4,500000.00,0
142663.52,48,1,7,5,266984.22,1
150000.00,24,4,14,5,241466.96,1
72343.87,57,0,7,5,393465.81,0
54926.87,24,1,8,4,118903.66,0
44586.14,49,4,6,7,399632.09,1
67802.74,69,3,16,0,359180.92,0
28560.79,40,4,13,4,82890.35,1
119379.41,20,2,9,1,241075.70,1
96669.70,62,0,16,8,76320.75,1
86408.31,32,3,12,7,23695.94,0
21328.26,65,0,15,0,376003.87,0
111450.75,50,4,10,0,41961.91,0
107642.18,76,4,15,6,0.00,1
42479.89,34,1,7,3,127751.08,1
60838.71,66,4,7,8,45514.42,0
113078.70,65,4,1,2,383170.18,1
62424.08,67,0,8,0,139193.04,0
32095.19,53,2,6,1,472243.08,1
107323.38,42,2,6,2,263934.08,0
107947.94,25,1,7,2,23400.56,1
42044.89,31,0,7,3,326026.19,1
88956.41,37,0,18,4,274512.98,0
95068.72,63,3,8,1,166242.55,1
42466.10,69,3,6,7,231961.53,0
107605.57,25,1,2,4,233589.57,1
118904.39,56,1,3,3,491275.24,0
40327.09,62,1,14,4,47471.09,0
74914.78,42,4,16,6,159935.05,1
136571.06,47,1,17,4,409937.67,1
111713.56,75,2,16,8,302776.98,1
120435.62,63,1,19,3,69931.06,1
122817.01,74,4,12,6,456942.25,1
134954.06,24,3,13,8,349248.91,1
33779.45,80,4,19,7,197209.83,0
60542.19,34,1,12,4,176507.10,0
104588.17,28,4,3,6,500000.00,1
117287.47,30,2,12,8,74414.56,1
38742.25,78,4,14,5,40110.49,0
108161.07,56,0,11,0,413711.99,0
79976.00,50,3,14,6,423522.27,0
138897.22,54,2,17,5,418877.45,1
131695.15,71,1,11,5,223108.42,1
113965.22,25,0,2,8,300394.34,1
150000.00,23,0,16,0,77754.12,1
115111.67,51,1,11,6,97323.22,0
65442.63,57,4,11,3,452146.08,1
23469.05,79,2,19,8,140681.92,0
72030.31,21,2,5,8,165753.07,0
98270.03,55,2,10,0,109373.20,0
21868.12,35,4,8,8,128177.69,1
132313.73,69,3,9,3,24932.54,1
34781.01,74,2,4,8,220639.37,0
123433.64,61,1,7,6,365282.95,1
65836.96,43,0,2,8,355892.68,1
94378.31,36,2,13,7,446631.69,0
43255.04,59,0,11,3,235698.75,1
130943.24,61,2,11,4,476309.00,1
102868.70,63,4,7,3,291643.26,1
21697.02,41,2,9,8,477669.77,1
62661.27,36,3,5,2,155257.95,0
71230.28,47,0,8,1,17358.37,1
51552.81,27,2,11,5,411691.20,0
76089.52,47,1,8,3,286268.47,1
145187.20,71,3,8,7,343029.06,1
112991.79,47,1,5,0,418398.93,0
21101.13,77,2,10,6,367255.15,0
77505.76,45,4,17,7,136876.38,1
122861.20,79,2,10,2,332037.29,1
37466.82,61,0,18,2,453757.87,1
43848.33,68,0,15,1,195351.90,0
63599.59,49,3,3,1,298162.28,1
60833.28,69,3,1,6,10176.30,0
30273.70,26,0,5,7,484361.48,1
142715.84,38,2,13,5,282709.92,1
118075.77,45,0,11,7,18616.43,0
122398.21,21,3,18,4,486186.71,1
46138.05,65,0,12,7,62494.77,0
135995.22,62,0,18,5,109632.48,1
95208.87,38,4,14,2,378909.77,0
69397.73,28,1,5,6,238498.06,0
28896.36,23,2,4,1,38617.51,1
83367.08,50,1,10,1,244547.03,0
121546.01,39,4,18,6,177884.29,0
34245.43,35,1,2,5,162886.23,1
22489.53,28,3,9,7,472557.50,1
80460.50,76,2,6,7,221630.75,1
45665.19,75,1,8,3,386597.00,0
41041.30,73,1,7,4,385319.68,0
124917.61,41,3,6,7,386232.26,0
50369.08,68,0,6,7,359955.92,0
115580.20,44,1,8,1,107272.28,0
129322.01,78,2,8,7,160976.46,1
102505.97,27,0,11,3,220657.11,0
59294.09,20,1,11,7,75189.66,0
73792.19,48,4,2,6,127886.49,0
129699.25,34,1,19,6,449050.86,1
93900.92,77,2,3,5,105429.82,1
132864.39,54,4,3,8,483213.47,1
117832.77,71,0,4,0,113132.24,1
30535.14,30,2,16,7,438934.98,1
28057.75,28,2,12,2,363710.96,1
36529.35,30,3,6,7,392488.20,1
68615.27,23,2,7,6,433444.93,0
52110.64,27,0,2,7,88284.00,0
150000.00,55,2,2,6,358602.89,1
90365.78,43,1,2,0,88664.22,0
69073.44,21,0,18,6,31741.83,0
91265.50,41,2,7,6,47412.33,0
39327.38,73,3,13,1,399198.37,0
124197.44,72,3,15,1,169332.91,1
31397.38,38,4,15,8,330327.83,1
126247.10,29,0,20,2,79071.67,1
56622.25,50,3,4,1,123234.00,1
51208.13,79,3,15,3,19124.09,0
36083.64,38,0,19,6,324192.32,1
32263.11,36,3,20,1,15046.49,1
144596.42,54,0,10,4,287796.29,1
50641.52,49,2,6,1,400473.59,1
145112.09,77,0,18,7,302130.21,1
110049.53,67,1,5,3,165179.46,1
68881.59,65,0,17,3,97647.57,0
123563.19,51,2,7,6,300087.63,1
96032.94,39,1,12,6,47519.76,0
82322.35,78,3,9,1,74791.07,1
116297.39,69,0,20,1,46933.78,1
122561.85,42,4,9,4,99840.95,0
108343.18,21,1,11,1,237764.72,1
116031.95,25,1,18,8,456006.98,1
20000.00,29,3,15,8,394601.20,1
61600.36,32,4,4,1,431327.46,0
91194.51,34,2,19,8,284831.33,0
88598.65,46,1,17,4,98009.79,0
76441.30,24,4,3,3,303669.85,0
25176.15,53,2,6,0,88575.09,1
82725.78,20,4,2,0,471239.41,0
90636.20,32,1,16,2,140452.50,0
43754.30,37,1,5,8,417035.52,1
85731.71,57,4,4,3,265396.15,0
108291.01,57,0,10,2,437477.69,0
100481.81,49,1,13,0,380885.45,0
114029.76,24,2,19,7,329548.40,1
141457.01,76,3,14,6,81487.12,1
22177.21,74,2,18,5,459792.14,1
29321.16,20,2,15,6,475287.22,1
46827.06,68,3,19,7,209304.63,0
39866.06,24,4,14,0,272365.24,1
40997.16,32,2,14,8,347754.26,1
28882.27,68,0,1,3,293318.95,0
101048.35,31,0,4,7,411994.28,1
20000.00,21,4,5,2,23033.43,1
150000.00,72,0,6,1,78605.49,1
58342.17,36,1,6,7,433609.48,0
30848.55,72,4,20,6,193406.15,1
138723.91,45,4,18,7,235255.27,1
29056.63,25,4,5,1,456579.89,1
134763.27,61,3,17,7,376601.78,1
83377.32,20,0,16,4,411171.84,0
140541.61,31,1,18,6,216946.62,1
88267.72,44,3,17,5,483066.90,0
75006.21,60,4,8,7,247051.36,0
117786.44,30,1,9,0,260209.77,1
70299.54,77,0,2,8,182799.08,0
20000.00,63,0,10,0,326560.18,1
136504.52,58,2,10,1,466672.64,1
125271.43,62,1,1,5,297047.03,1
75516.99,31,2,7,5,31787.25,0
120392.27,38,0,10,5,456110.10,1
133787.28,68,2,19,2,19046.95,1
63932.19,63,1,3,0,238969.10,0
82858.68,28,3,3,0,486196.14,0
116157.60,38,2,13,4,39922.22,1
82020.84,36,4,3,6,482387.24,0
145223.90,66,3,11,1,245791.04,1
136318.75,72,3,18,7,92971.36,1
44768.38,59,3,17,5,331805.99,1
95365.00,31,1,20,2,395830.63,0
121286.08,51,2,6,6,282077.03,1
104656.19,38,1,16,5,275241.96,0
98495.19,47,2,15,1,27042.19,0
129241.14,33,4,20,0,323263.32,1
103817.02,28,1,10,6,136127.21,1
74119.19,27,4,7,1,59359.96,0
106475.89,68,4,9,8,38052.73,1
33055.66,38,1,18,2,403095.52,1
132154.84,34,4,11,3,85784.57,1
26837.82,34,3,2,0,280213.47,1
84762.84,48,1,8,5,381683.55,0
56917.54,67,0,4,5,285805.07,0
115253.81,48,3,9,0,173597.23,0
85443.24,74,1,16,2,391849.35,1
60665.38,44,3,8,8,180867.64,1
94423.59,61,1,20,5,435731.75,1
126961.19,36,2,5,7,202589.44,1
58950.67,41,4,5,6,462981.47,1
109499.19,29,3,18,8,128189.98,1
128678.55,37,0,3,8,489081.77,1
131379.60,27,1,10,1,84938.83,1
115126.32,59,4,9,2,220413.99,0
40863.94,24,4,10,2,274171.88,1
120936.11,53,2,18,6,441186.34,0
141234.27,73,4,11,0,128817.24,1
32480.55,38,0,17,3,245794.16,1
43494.55,25,1,14,7,195611.83,1
126298.08,40,4,2,0,200308.55,1
43758.49,39,2,15,6,496595.64,1
147703.86,22,1,6,3,331579.15,1
112427.50,77,3,5,8,353213.48,1
80665.22,41,4,10,3,297720.64,0
99898.87,46,2,11,0,365272.90,0
50154.14,57,1,16,2,500000.00,1
45452.99,38,3,3,1,372790.96,1
58891.78,62,0,4,3,300767.21,0
38551.39,56,3,17,0,140622.57,1
138242.68,74,1,11,7,73163.21,1
21111.09,51,0,6,6,431897.74,1
51595.03,53,4,3,4,327473.97,1
34128.06,20,3,1,1,94766.42,1
40294.78,40,1,17,3,482346.38,1
25038.98,73,4,2,4,332499.42,0
67055.36,76,4,10,0,84574.71,0
24469.35,29,2,10,1,314439.95,1
31715.24,27,4,20,6,31725.15,1
98122.38,41,4,7,6,62587.96,1
70245.74,25,0,2,7,351908.71,0
88899.27,58,3,6,4,348491.59,0
51738.35,34,2,4,7,96778.33,1
114110.66,70,2,2,7,186515.09,1
125258.66,65,0,13,3,327680.87,1
114840.23,38,2,19,4,176069.58,0
55281.62,24,4,14,7,286906.74,0
118966.26,77,0,2,7,453599.92,1
57511.11,35,2,11,7,174831.40,0
96917.02,41,3,17,0,381658.33,0
139143.75,46,0,11,3,456783.27,1
93173.00,34,4,14,2,64679.44,0
57918.43,48,2,19,3,367387.34,1
107088.89,31,3,12,7,191759.19,1
104189.89,75,0,18,7,72540.85,1
103104.29,67,2,20,4,91355.22,1
134453.38,36,2,12,5,167599.28,1
110075.02,32,4,8,4,179186.46,1
80157.95,26,1,10,1,12526.59,0
70585.12,76,1,19,4,163115.10,1
55608.98,20,2,6,8,296886.98,0
137975.96,63,3,10,5,479184.99,1
49167.90,63,1,6,5,495095.88,0
123099.71,61,3,20,4,338760.45,1
93856.71,71,0,16,5,450902.19,1
140654.12,51,4,10,2,315273.66,1
65511.27,59,0,3,0,130127.57,0
92193.63,23,1,2,1,368787.91,0
50983.81,53,4,8,3,176616.87,1
52587.77,26,2,2,5,436959.10,0
106269.67,34,3,12,2,320849.17,1
117231.18,41,4,12,5,0.00,1
148095.33,55,1,9,5,140021.46,1
141851.48,42,0,11,6,189713.21,1
133460.37,72,2,10,7,110808.10,1
101585.64,35,4,17,7,124362.77,0
107249.29,60,2,18,6,344599.10,1
117951.13,25,1,20,7,160057.93,1
29795.47,24,1,2,8,413771.26,1
52422.17,62,0,11,5,257770.06,0
126288.06,58,2,20,7,150455.14,1
108204.51,22,2,11,3,70334.40,1
97012.04,37,2,20,1,252644.27,1
55113.99,49,1,14,1,381824.85,1
21259.73,56,1,13,7,443356.37,1
114042.44,58,2,6,6,79126.21,0
44066.99,28,3,2,7,189529.34,1
33970.03,72,2,16,5,182890.70,0
31016.47,70,0,1,2,239764.93,0
140298.80,22,0,15,2,467602.46,1
120551.63,48,4,7,5,277873.78,0
140924.84,65,4,3,6,193012.56,1
40299.20,47,4,20,8,445597.92,1
51638.25,27,3,18,5,413532.02,0
40911.41,68,3,5,5,293579.73,0
23673.94,43,1,10,3,354994.24,1
93844.21,63,0,12,3,128868.00,1
85435.14,30,4,6,1,55352.89,0
65696.14,24,1,10,6,96722.62,0
124950.63,26,0,8,2,337277.27,1
99362.26,79,3,2,1,322152.48,1
32516.44,35,2,13,7,451167.90,1
82218.46,21,0,8,8,290120.33,0
27186.93,25,1,20,1,232174.26,1
20739.21,43,3,7,8,67483.25,1
148754.26,45,0,20,7,125199.42,1
84458.29,68,0,15,5,317442.45,1
53395.65,68,1,13,2,84179.35,0
142167.04,35,1,20,7,312432.15,1
64256.33,45,3,15,4,77351.80,1
52486.73,23,2,16,8,184906.83,1
30479.42,43,4,18,0,202860.61,1
134370.71,67,2,5,5,443674.69,1
147767.19,20,2,17,7,366950.41,1
25598.02,66,4,1,7,239265.08,0
88671.08,23,4,19,5,22388.97,0
39806.20,41,4,4,6,270187.55,1
40173.65,22,3,17,4,118326.94,1
22749.00,58,2,18,5,289619.86,1
93645.46,41,2,8,2,436602.62,0
38944.98,64,4,11,2,154152.78,0
64731.91,75,4,4,6,263325.55,0
150000.00,44,3,17,0,254918.98,1
61759.38,25,3,1,6,87763.13,0
127716.46,47,0,6,1,287346.99,1
20705.74,21,1,9,4,412183.43,1
129829.21,48,2,10,2,200203.80,1
97060.89,67,0,7,7,2967.87,1
33517.42,60,0,11,3,164240.41,1
57310.63,41,2,17,3,122689.47,1
108850.12,79,4,8,6,71580.39,1
74300.21,40,3,5,4,344771.85,0
143727.51,72,3,2,5,462081.50,1
67130.49,39,3,5,7,237587.62,0
143964.86,28,2,16,1,71734.22,1
136286.45,58,4,7,0,180343.86,1
111169.99,33,4,4,4,160476.41,1
33852.30,39,1,17,3,49633.49,1
78037.88,57,3,10,1,269083.78,1
121275.63,35,1,1,8,133718.60,1
90068.02,55,4,18,8,112621.59,0
67840.73,25,0,3,3,2322.49,0
34761.11,64,0,3,7,173883.68,0
83089.06,66,1,7,3,134768.77,1
147167.57,63,2,14,6,116494.79,1
102905.79,73,4,12,7,298655.85,1
39318.84,40,1,1,6,64588.34,1
98206.60,35,1,17,5,55507.68,0
20757.97,48,0,5,6,21115.91,1
122964.19,73,0,3,4,227702.33,1
70019.40,57,0,1,3,68850.29,0
26793.54,62,1,15,5,79922.33,0
51488.94,43,4,5,2,289190.10,1
109510.00,26,0,16,0,141240.44,1
55585.67,29,1,1,5,456635.58,0
134345.34,51,4,20,7,386409.93,1
75688.22,55,2,20,2,369259.05,1
137861.96,42,4,13,8,160252.79,1
66781.88,31,0,7,0,213196.90,0
20000.00,35,3,9,2,328133.26,1
107893.00,79,4,4,6,417490.24,1
94505.45,25,3,1,3,145298.00,0
120765.64,57,4,6,3,69421.36,0
85221.70,72,4,19,3,445773.61,1
109147.59,75,4,16,7,285928.93,1
51225.73,74,2,11,3,309369.98,0
143087.13,72,0,3,5,128634.96,1
127670.88,65,0,7,2,16196.59,1
81551.36,73,2,18,7,481131.59,1
125810.75,74,0,11,0,287492.01,1
150000.00,62,2,3,1,472646.34,1
20428.46,71,4,12,2,133536.15,1
32979.79,54,2,12,8,80087.27,1
23808.83,46,0,16,1,138517.38,1
132989.18,23,3,16,3,390029.68,1
59466.67,39,0,6,2,12564.27,0
85731.41,65,2,6,7,415046.56,1
58264.55,55,0,7,0,307107.53,1
144163.52,68,0,10,1,283782.76,1
124792.07,32,4,8,8,208481.66,1
145391.99,74,3,3,8,322637.60,1
83033.57,34,1,16,4,111967.89,0
47705.20,69,0,1,3,426130.45,0
54625.45,23,2,4,5,226826.26,0
99516.78,40,2,2,4,448506.55,0
78917.66,37,0,8,6,447645.77,0
91840.10,48,2,2,2,431706.64,0
141620.76,71,1,4,1,51072.12,1
127974.67,22,3,17,8,293646.10,1
125877.18,64,2,15,6,464098.59,1
59959.99,38,4,10,7,146025.61,0
70277.77,76,4,12,2,109507.20,0
57297.10,32,4,3,2,26185.86,0
121927.26,36,4,9,6,412881.40,1
70349.37,35,1,18,5,345656.43,0
29357.29,66,0,9,0,45253.13,0
128979.48,74,3,19,5,90926.40,1
48422.01,72,1,13,4,470428.58,0
140227.04,52,0,10,7,484530.74,1
113153.90,33,1,5,2,414531.18,1
50516.92,56,0,10,6,51021.03,1
27068.16,74,3,4,5,100420.70,0
71404.63,46,3,19,2,273483.75,0
110449.83,32,0,15,8,173044.73,1
83633.82,29,3,11,3,76217.62,0
141821.83,67,0,12,2,273587.64,1
76620.02,59,2,17,6,391164.01,0
71795.12,65,1,1,5,21918.36,0
104099.42,35,4,4,4,63868.91,1
97241.54,24,1,5,0,484519.80,0
90077.01,23,1,14,7,233327.02,0
53835.50,66,0,5,0,116738.97,0
92646.72,31,4,11,5,131687.95,0
77387.69,45,2,20,7,302106.48,0
124744.29,28,0,8,8,476708.27,1
137210.51,35,4,3,8,263069.79,1
125376.29,61,1,18,8,247665.24,1
100760.86,59,3,4,1,58292.31,0
101365.50,28,2,11,7,289883.49,1
148070.12,20,1,4,5,447062.03,1
150000.00,20,1,6,5,203804.25,1
81122.04,22,1,6,1,426524.14,0
107355.23,69,4,11,8,187225.77,1
97779.88,73,1,18,2,195901.13,1
127065.23,41,1,12,0,73364.31,1
89871.21,68,3,10,1,305520.58,1
38015.37,51,4,20,4,45835.06,1
127099.30,28,3,12,7,287152.92,1
141724.11,22,2,18,5,142347.99,1
54165.10,42,4,6,3,270453.48,1
72781.03,22,2,20,6,334744.98,0
61622.17,75,1,15,2,130106.99,0
86510.98,48,0,15,3,403680.36,0
139131.30,28,3,5,5,453267.72,1
33201.99,21,0,7,0,101794.43,1
116930.92,33,0,7,8,53003.22,1
47272.20,39,3,12,5,125991.86,0
115350.96,41,1,2,2,338035.05,1
32278.22,67,3,18,3,329895.46,0
31805.99,55,2,6,1,159064.97,1
128725.15,53,1,20,3,313099.87,1
143752.90,20,2,15,1,482552.09,1
52421.14,60,2,12,3,129192.87,0
62513.42,73,4,19,8,427297.79,0
103364.12,25,0,6,2,369420.54,0
33221.01,33,1,1,8,368471.57,1
34410.65,31,2,12,4,346621.66,1
81748.40,78,3,12,1,151873.30,1
40229.31,78,3,3,3,472437.11,0
68117.00,26,0,3,7,92207.44,0
51539.94,24,1,15,6,402455.26,1
24683.76,38,1,10,8,310104.96,1
136442.64,72,0,10,3,123577.63,1
55533.91,53,2,17,8,341331.28,1
101254.76,23,0,18,0,131651.97,1
99307.33,55,3,3,5,338476.92,0
88403.92,80,3,8,8,331991.58,1
78283.60,30,4,13,8,392687.54,0
65283.92,32,4,5,0,372471.20,0
95988.16,23,3,16,0,106654.93,0
79617.50,70,1,18,5,325494.95,1
49875.44,76,3,12,2,97387.75,0
36230.52,48,3,9,2,8516.44,1
75622.18,60,2,14,2,441747.86,0
107833.28,52,0,8,1,33079.61,0
48952.21,56,0,1,8,102161.66,1
47741.87,69,4,15,4,342554.45,0
64951.93,49,2,2,8,409149.64,1
27822.00,23,3,1,5,496141.09,1
27093.84,28,3,8,6,390799.80,1
149964.88,67,0,11,1,289184.03,1
78574.24,23,4,20,4,458014.63,0
56741.07,49,2,9,8,188665.22,1
125627.83,34,3,9,3,349020.44,1
150000.00,34,0,14,6,132099.45,1
92714.27,80,2,4,3,343280.50,1
61058.26,77,1,7,1,423020.20,0
33226.61,46,0,14,4,77504.05,1
78888.27,68,2,4,5,84653.52,1
81513.90,74,2,19,2,150837.46,1
94022.24,57,0,1,7,291003.39,0
41343.17,43,3,10,1,434724.51,1
93557.00,48,3,1,5,448764.61,0
30379.79,48,3,16,5,130374.51,1
95577.84,80,1,20,8,398534.03,1
101666.67,52,2,6,1,29986.75,0
137832.78,46,4,19,0,407593.49,1
59053.59,58,4,5,2,263554.64,0
149384.53,58,2,11,2,50725.89,1
20140.31,74,3,10,7,388973.54,1
147441.68,37,1,15,1,243178.58,1
86535.34,62,2,8,1,281566.55,1
150000.00,78,2,11,4,253849.95,1
93162.10,40,2,20,3,331735.50,0
62299.46,80,3,2,4,22189.74,0
35202.42,40,0,2,6,468617.02,1
106437.46,41,2,13,0,6729.06,0
89871.85,40,4,7,1,342933.85,0
84634.01,71,0,3,8,500000.00,1
101851.92,78,0,8,2,422951.35,1
110508.16,45,2,13,0,318198.84,0
57729.56,44,2,13,5,35059.71,1
111619.48,37,4,2,3,101808.15,1
113867.60,45,1,8,3,143753.59,0
89483.20,48,4,2,0,152675.51,0
38404.94,77,0,5,4,396365.27,0
45732.93,63,2,8,6,144937.98,0
89648.60,71,1,3,5,21656.35,1
117876.36,54,2,20,3,153622.49,0
142193.00,41,4,18,2,317215.89,1
108257.86,69,0,6,6,363387.46,1
69194.58,41,4,16,8,260175.58,0
29460.06,47,3,10,6,90859.41,1
104181.74,69,0,15,8,287915.91,1
106529.45,20,1,18,4,418594.20,1
101175.03,29,3,7,1,422360.04,1
34669.49,58,4,14,5,132938.30,1
59974.49,68,1,6,6,437246.69,0
26629.02,31,3,20,7,445536.53,1
106208.64,61,2,20,3,133466.88,1
69341.49,49,4,19,2,457732.22,1
57083.67,54,2,2,8,303942.72,1
150000.00,56,3,19,1,374845.36,1
108793.99,39,0,6,7,53699.13,1
87442.09,22,3,14,5,52868.81,0
137625.55,77,4,7,6,402300.99,1
27989.17,37,1,13,5,56382.10,1
54647.49,37,2,14,5,105073.81,0
33711.79,32,3,3,5,125514.65,1
130201.46,59,3,14,7,219716.84,1
120736.96,43,2,17,4,84717.45,0
47482.81,37,4,16,8,205279.54,1
22770.84,51,4,16,8,137653.47,1
33131.95,35,3,11,4,172541.82,1
84914.09,41,3,1,7,60445.92,0
69584.36,61,4,16,8,191045.03,0
103711.04,70,4,1,5,477512.32,1
52867.30,29,4,7,0,87875.82,0
116473.60,40,2,10,7,119973.14,0
64408.69,40,4,14,1,291000.25,0
53751.27,60,2,20,4,416672.96,0
20000.00,24,2,15,6,140168.56,1
20000.00,52,1,3,4,56216.59,1
30781.07,58,4,1,5,0.00,1
68137.91,50,4,17,1,225870.23,1
137519.11,50,4,9,0,477984.42,1
84927.05,26,1,19,6,46527.21,0
58256.34,47,0,14,6,383583.07,1
77477.91,50,3,11,2,290851.28,0
20000.00,68,1,2,2,309608.69,1
124107.39,50,0,3,6,282299.60,1
62906.79,27,3,7,6,315759.17,0
116003.38,67,4,14,5,13989.50,1
40641.89,43,4,17,2,175979.86,1
95164.79,61,2,16,7,298376.75,1
33536.76,54,2,1,3,339148.75,1
33002.29,27,3,9,2,435168.12,1
54496.33,47,3,1,0,307802.09,1
123690.82,51,0,18,0,202377.63,1
46398.19,75,1,15,1,245479.57,0
122232.77,41,0,11,8,222881.07,0
125856.04,79,2,2,6,474557.49,1
20609.89,34,3,14,8,423847.35,1
65351.63,64,2,8,3,55905.37,0
61754.95,55,4,4,4,426934.51,1
107514.97,31,4,9,8,398788.19,1
56402.76,22,2,14,1,201490.36,0
46041.84,76,3,10,8,479419.77,0
28751.26,60,2,10,0,0.00,1
87580.91,75,1,18,8,282511.91,1
129181.38,75,2,7,4,384871.36,1
97828.09,66,2,15,0,399446.70,1
20000.00,24,1,14,1,223204.65,1
96430.16,34,1,2,7,224029.81,0
